CybORG v2.1, Scenario2, Commit Hash: Not using git
author: Johannes Loevenich, team: Team.KI, technique: PPO + Greedy decoys
wrappers: ChallengeWrapper2(env=env, agent_name='Blue')
steps: 30, adversary: B_lineAgent, mean: -5.585000000000001, standard deviation 3.8496589118224147
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.214.176/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.214.187'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.214.187'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.214.187'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.214.187'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.214.187'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.214.187'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.120.158'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.214.187'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.120.158'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.120.158')], total reward: -4.800000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.227.224/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.227.234'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.227.232'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.227.236'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.227.227'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.227.226'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.227.226'), ('DecoyHarakaSMPT Op_Server0', 'PrivilegeEscalate User4'), ('DecoyApache Op_Server0', 'DiscoverNetworkServices 10.0.9.241'), ('Restore User4', 'ExploitRemoteService 10.0.227.227'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Restore User3', 'ExploitRemoteService 10.0.9.241'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('DecoyTomcat Op_Server0', 'ExploitRemoteService 10.0.227.236'), ('DecoyHarakaSMPT Enterprise0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.9.243'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.227.234'), ('Remove User3', 'ExploitRemoteService 10.0.227.232'), ('DecoyVsftpd Op_Server0', 'ExploitRemoteService 10.0.227.234'), ('Analyse User3', 'ExploitRemoteService 10.0.9.241'), ('Analyse User2', 'ExploitRemoteService 10.0.9.241'), ('Analyse User2', 'ExploitRemoteService 10.0.9.243'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.227.234'), ('Analyse User3', 'ExploitRemoteService 10.0.9.241'), ('Analyse User3', 'ExploitRemoteService 10.0.9.241'), ('Analyse User2', 'ExploitRemoteService 10.0.227.234'), ('Analyse User3', 'ExploitRemoteService 10.0.9.243'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.9.241'), ('Analyse User2', 'ExploitRemoteService 10.0.9.241')], total reward: -4.7
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.65.224/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.65.226'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.65.236'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.65.230'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.65.227'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.65.234'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.65.234'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Restore User3', 'DiscoverNetworkServices 10.0.218.92'), ('DecoyHarakaSMPT Op_Server0', 'ExploitRemoteService 10.0.218.92'), ('DecoyApache Op_Server0', 'ExploitRemoteService 10.0.218.92'), ('DecoyTomcat Op_Server0', 'ExploitRemoteService 10.0.65.236'), ('DecoyVsftpd Op_Server0', 'ExploitRemoteService 10.0.65.226'), ('Remove User3', 'ExploitRemoteService 10.0.65.227'), ('DecoyVsftpd User3', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.218.92'), ('Analyse User3', 'ExploitRemoteService 10.0.65.226'), ('Remove User3', 'ExploitRemoteService 10.0.65.226'), ('Remove User3', 'ExploitRemoteService 10.0.65.230'), ('DecoySSHD User3', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.218.91'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.218.92'), ('Analyse User2', 'ExploitRemoteService 10.0.65.226'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Restore User2', 'ExploitRemoteService 10.0.218.91'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.218.91'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.218.92'), ('Analyse User2', 'ExploitRemoteService 10.0.218.91')], total reward: -6.8
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.160.0/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.160.2'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.160.10'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.160.3'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.160.14'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.160.4'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.160.14'), ('DecoyHarakaSMPT Op_Server0', 'PrivilegeEscalate User4'), ('DecoyApache Op_Server0', 'DiscoverNetworkServices 10.0.45.113'), ('Restore User4', 'ExploitRemoteService 10.0.45.113'), ('DecoyTomcat Op_Server0', 'ExploitRemoteService 10.0.160.4'), ('DecoyVsftpd Op_Server0', 'ExploitRemoteService 10.0.160.2'), ('Analyse User1', 'ExploitRemoteService 10.0.160.4'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Analyse User1', 'ExploitRemoteService 10.0.45.113'), ('Analyse User1', 'ExploitRemoteService 10.0.160.10'), ('DecoyVsftpd User3', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.45.115'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.45.113'), ('Remove User4', 'ExploitRemoteService 10.0.45.115'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.160.2'), ('Remove User3', 'ExploitRemoteService 10.0.45.113'), ('Remove User4', 'ExploitRemoteService 10.0.45.115'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.45.115'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.45.115'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.45.115'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.160.2')], total reward: -7.2
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.72.128/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.72.139'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.72.135'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.72.133'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.72.137'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.72.134'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.72.139'), ('Analyse User1', 'ExploitRemoteService 10.0.72.137'), ('DecoyHarakaSMPT Op_Server0', 'ExploitRemoteService 10.0.72.133'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.98.225'), ('DecoyTomcat Op_Server0', 'ExploitRemoteService 10.0.98.225'), ('DecoyVsftpd Op_Server0', 'ExploitRemoteService 10.0.98.225'), ('Analyse User3', 'ExploitRemoteService 10.0.72.139'), ('Remove User3', 'ExploitRemoteService 10.0.72.135'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Restore User3', 'ExploitRemoteService 10.0.98.225'), ('Analyse User3', 'ExploitRemoteService 10.0.72.139'), ('Remove User3', 'ExploitRemoteService 10.0.72.139'), ('Remove User3', 'ExploitRemoteService 10.0.72.139'), ('Remove User3', 'ExploitRemoteService 10.0.72.134'), ('DecoyVsftpd User3', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.98.235'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.98.235'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.98.225'), ('Analyse User2', 'ExploitRemoteService 10.0.72.139'), ('Analyse User3', 'ExploitRemoteService 10.0.98.235'), ('Analyse User3', 'ExploitRemoteService 10.0.98.225')], total reward: -5.4
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.43.0/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.43.7'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.43.1'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.43.6'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.43.14'), ('DecoyApache Enterprise0', 'DiscoverNetworkServices 10.0.43.3'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.43.3'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Restore User3', 'DiscoverNetworkServices 10.0.65.153'), ('DecoyHarakaSMPT Op_Server0', 'ExploitRemoteService 10.0.43.14'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.43.6'), ('DecoyTomcat Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.65.150'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.43.7'), ('DecoyVsftpd Op_Server0', 'ExploitRemoteService 10.0.65.150'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.65.153'), ('Analyse User2', 'ExploitRemoteService 10.0.65.153'), ('Analyse User2', 'ExploitRemoteService 10.0.65.150'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.43.1'), ('Analyse User3', 'ExploitRemoteService 10.0.65.150'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.65.153'), ('Analyse User2', 'ExploitRemoteService 10.0.65.150'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User2', 'ExploitRemoteService 10.0.43.1'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Restore User2', 'ExploitRemoteService 10.0.65.153'), ('Analyse User2', 'ExploitRemoteService 10.0.65.153'), ('Analyse User2', 'ExploitRemoteService 10.0.65.150')], total reward: -5.5
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.128.0/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.128.1'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.128.12'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.128.6'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.128.5'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.128.8'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.128.6'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Analyse Enterprise2', 'DiscoverNetworkServices 10.0.188.81'), ('Restore User3', 'ExploitRemoteService 10.0.128.5'), ('DecoyHarakaSMPT Op_Server0', 'ExploitRemoteService 10.0.128.12'), ('Remove User3', 'ExploitRemoteService 10.0.128.8'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.188.92'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.128.1'), ('DecoyVsftpd User3', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.188.92'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.128.12'), ('Analyse User3', 'ExploitRemoteService 10.0.188.92'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.188.81'), ('Analyse User2', 'ExploitRemoteService 10.0.188.81'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.128.12'), ('Analyse User3', 'ExploitRemoteService 10.0.128.12'), ('Analyse User3', 'ExploitRemoteService 10.0.188.92'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User3', 'ExploitRemoteService 10.0.188.81'), ('Analyse User3', 'ExploitRemoteService 10.0.128.12'), ('Analyse User3', 'ExploitRemoteService 10.0.188.92')], total reward: -5.7
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.62.160/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.62.161'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.62.172'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.62.168'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.62.163'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.62.169'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.62.163'), ('Analyse User1', 'ExploitRemoteService 10.0.62.169'), ('DecoyHarakaSMPT Op_Server0', 'ExploitRemoteService 10.0.62.172'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User1'), ('DecoyTomcat Op_Server0', 'DiscoverNetworkServices 10.0.238.170'), ('Restore User1', 'ExploitRemoteService 10.0.62.168'), ('Analyse Enterprise1', 'PrivilegeEscalate User3'), ('Restore User3', 'DiscoverNetworkServices 10.0.238.171'), ('Analyse User2', 'ExploitRemoteService 10.0.62.163'), ('Analyse User3', 'ExploitRemoteService 10.0.238.170'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.62.163'), ('Analyse User3', 'ExploitRemoteService 10.0.238.170'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User3', 'ExploitRemoteService 10.0.238.170'), ('Analyse User3', 'ExploitRemoteService 10.0.62.161'), ('DecoyVsftpd Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.62.163'), ('Analyse User3', 'ExploitRemoteService 10.0.238.171'), ('Analyse User2', 'ExploitRemoteService 10.0.62.163'), ('Analyse User3', 'ExploitRemoteService 10.0.238.170'), ('Analyse User3', 'ExploitRemoteService 10.0.238.171'), ('Analyse User2', 'ExploitRemoteService 10.0.238.170'), ('Remove User2', 'ExploitRemoteService 10.0.62.163')], total reward: -5.7
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.31.112/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.31.126'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.31.118'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.31.123'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.31.115'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.31.117'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.31.126'), ('DecoyHarakaSMPT Op_Server0', 'PrivilegeEscalate User1'), ('DecoyApache Op_Server0', 'DiscoverNetworkServices 10.0.26.202'), ('Restore User1', 'ExploitRemoteService 10.0.31.115'), ('DecoyTomcat Op_Server0', 'ExploitRemoteService 10.0.31.118'), ('Remove User3', 'ExploitRemoteService 10.0.31.118'), ('Remove User3', 'ExploitRemoteService 10.0.26.202'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.31.118'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Restore User2', 'ExploitRemoteService 10.0.31.117'), ('Analyse Enterprise1', 'PrivilegeEscalate User3'), ('Restore User3', 'DiscoverNetworkServices 10.0.26.204'), ('Analyse User2', 'ExploitRemoteService 10.0.26.202'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.26.202'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.26.202'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.26.202'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.26.204'), ('Analyse User2', 'ExploitRemoteService 10.0.31.123'), ('DecoyVsftpd User3', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.26.202'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.26.202'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.26.202'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.26.202')], total reward: -4.9
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.24.208/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.24.210'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.24.219'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.24.217'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.24.215'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.24.214'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.24.219'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Analyse Enterprise2', 'DiscoverNetworkServices 10.0.104.179'), ('Restore User3', 'ExploitRemoteService 10.0.24.217'), ('DecoyHarakaSMPT Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.24.210'), ('DecoyApache Op_Server0', 'ExploitRemoteService 10.0.24.214'), ('DecoyTomcat Op_Server0', 'ExploitRemoteService 10.0.24.215'), ('DecoyVsftpd Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.104.187'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.104.179'), ('Analyse User2', 'ExploitRemoteService 10.0.24.210'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Restore User2', 'ExploitRemoteService 10.0.104.187'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.104.187'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.104.179'), ('Analyse User2', 'ExploitRemoteService 10.0.104.187'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User2', 'ExploitRemoteService 10.0.104.179'), ('Analyse User2', 'ExploitRemoteService 10.0.104.179'), ('Analyse User2', 'ExploitRemoteService 10.0.104.179'), ('Analyse User2', 'ExploitRemoteService 10.0.104.179'), ('Analyse User2', 'ExploitRemoteService 10.0.104.179')], total reward: -5.7
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.34.224/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.34.235'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.34.228'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.34.225'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.34.231'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.34.236'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.34.228'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Analyse Enterprise2', 'DiscoverNetworkServices 10.0.243.1'), ('Restore User3', 'ExploitRemoteService 10.0.34.235'), ('DecoyHarakaSMPT Op_Server0', 'PrivilegeEscalate User2'), ('Analyse User1', 'DiscoverNetworkServices 10.0.243.2'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.243.2'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.243.2'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.243.2'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.34.236'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.243.1'), ('DecoyTomcat Op_Server0', 'ExploitRemoteService 10.0.34.231'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'ExploitRemoteService 10.0.243.2'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.243.1'), ('DecoyVsftpd Op_Server0', 'ExploitRemoteService 10.0.243.2'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.243.1'), ('Remove User4', 'ExploitRemoteService 10.0.243.1'), ('Remove User4', 'ExploitRemoteService 10.0.34.225'), ('DecoyVsftpd User4', 'ExploitRemoteService 10.0.243.2'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.243.2')], total reward: -6.5
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.135.112/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.135.113'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.135.120'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.135.118'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.135.123'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.135.115'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.135.113'), ('DecoyHarakaSMPT Op_Server0', 'PrivilegeEscalate User4'), ('DecoyApache Op_Server0', 'DiscoverNetworkServices 10.0.74.57'), ('Restore User4', 'ExploitRemoteService 10.0.135.123'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Restore User3', 'ExploitRemoteService 10.0.135.120'), ('DecoyTomcat Op_Server0', 'ExploitRemoteService 10.0.135.118'), ('DecoyVsftpd Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.74.59'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.74.59'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.74.57'), ('Analyse User2', 'ExploitRemoteService 10.0.74.57'), ('Analyse User2', 'ExploitRemoteService 10.0.74.57'), ('Analyse User2', 'ExploitRemoteService 10.0.135.115'), ('Analyse User3', 'ExploitRemoteService 10.0.74.59'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.74.59'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.74.57'), ('Analyse User2', 'ExploitRemoteService 10.0.74.59'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.135.115'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Restore User2', 'ExploitRemoteService 10.0.74.57'), ('Analyse User2', 'ExploitRemoteService 10.0.74.57'), ('Analyse User2', 'ExploitRemoteService 10.0.74.57')], total reward: -4.9
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.173.32/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.173.43'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.173.34'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.173.36'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.173.38'), ('DecoyApache Enterprise0', 'DiscoverNetworkServices 10.0.173.33'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.173.36'), ('DecoyHarakaSMPT Op_Server0', 'PrivilegeEscalate User1'), ('DecoyApache Op_Server0', 'DiscoverNetworkServices 10.0.171.182'), ('Restore User1', 'ExploitRemoteService 10.0.173.33'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Restore User3', 'DiscoverNetworkServices 10.0.171.189'), ('DecoyTomcat Op_Server0', 'ExploitRemoteService 10.0.173.34'), ('DecoyVsftpd Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.173.43'), ('Analyse User1', 'ExploitRemoteService 10.0.171.189'), ('Remove User4', 'ExploitRemoteService 10.0.171.189'), ('Remove User4', 'ExploitRemoteService 10.0.173.38'), ('Remove User3', 'ExploitRemoteService 10.0.173.38'), ('Remove User3', 'ExploitRemoteService 10.0.171.182'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.171.182'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.171.182'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.171.182'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.173.38'), ('Remove User3', 'ExploitRemoteService 10.0.171.189'), ('Remove User4', 'ExploitRemoteService 10.0.171.189'), ('Remove User4', 'ExploitRemoteService 10.0.171.182'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.171.182'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.171.189')], total reward: -3.7
