CybORG v2.1, Scenario2, Commit Hash: Not using git
author: Johannes Loevenich, team: Team.KI, technique: PPO + Greedy decoys
wrappers: ChallengeWrapper2(env=env, agent_name='Blue')
steps: 30, adversary: B_lineAgent, mean: -5.585000000000001, standard deviation 3.8496589118224147
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.214.176/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.214.187'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.214.187'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.214.187'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.214.187'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.214.187'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.214.187'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.120.158'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.214.187'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.120.158'), ('Remove User3', 'ExploitRemoteService 10.0.120.158'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.120.158')], total reward: -4.800000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.99.16/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.99.26'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.99.26'), ('Remove User2', 'ExploitRemoteService 10.0.99.26'), ('Remove User2', 'ExploitRemoteService 10.0.99.26'), ('Remove User2', 'ExploitRemoteService 10.0.99.26'), ('Remove User2', 'ExploitRemoteService 10.0.99.26'), ('Remove User2', 'PrivilegeEscalate User2'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.99.26'), ('Remove User2', 'PrivilegeEscalate User2'), ('Analyse User2', 'ExploitRemoteService 10.0.99.26'), ('Remove User2', 'ExploitRemoteService 10.0.99.26'), ('Remove User2', 'PrivilegeEscalate User2'), ('Analyse User2', 'ExploitRemoteService 10.0.99.26'), ('Remove User2', 'ExploitRemoteService 10.0.99.26'), ('Remove User2', 'ExploitRemoteService 10.0.99.26'), ('Remove User2', 'ExploitRemoteService 10.0.99.26'), ('Remove User2', 'ExploitRemoteService 10.0.99.26'), ('Remove User2', 'ExploitRemoteService 10.0.99.26'), ('Remove User2', 'PrivilegeEscalate User2'), ('Analyse User2', 'ExploitRemoteService 10.0.99.26'), ('Remove User2', 'ExploitRemoteService 10.0.99.26'), ('Remove User2', 'ExploitRemoteService 10.0.99.26'), ('Remove User2', 'ExploitRemoteService 10.0.99.26'), ('Remove User2', 'ExploitRemoteService 10.0.99.26'), ('Remove User2', 'ExploitRemoteService 10.0.99.26'), ('Remove User2', 'ExploitRemoteService 10.0.99.26'), ('Remove User2', 'PrivilegeEscalate User2'), ('Analyse User2', 'DiscoverNetworkServices 10.0.137.225'), ('Remove Op_Server0', 'ExploitRemoteService 10.0.137.225')], total reward: -0.4
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.143.208/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.143.218'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.143.218'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User4'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.126.110'), ('DecoyHarakaSMPT Defender', 'ExploitRemoteService 10.0.126.110'), ('DecoyTomcat Defender', 'ExploitRemoteService 10.0.143.218'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.126.110'), ('DecoyApache Defender', 'ExploitRemoteService 10.0.126.110'), ('DecoyVsftpd Defender', 'ExploitRemoteService 10.0.143.218'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.126.110'), ('DecoyApache User2', 'ExploitRemoteService 10.0.126.110'), ('DecoySSHD User2', 'ExploitRemoteService 10.0.143.218'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.126.110'), ('Remove Defender', 'ExploitRemoteService 10.0.126.110'), ('Remove Defender', 'ExploitRemoteService 10.0.143.218'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.126.110'), ('Remove Defender', 'ExploitRemoteService 10.0.126.110'), ('Remove Defender', 'ExploitRemoteService 10.0.143.218'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.126.110'), ('Remove Defender', 'ExploitRemoteService 10.0.126.110'), ('Remove Defender', 'ExploitRemoteService 10.0.143.218'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.126.110'), ('Remove Defender', 'ExploitRemoteService 10.0.126.110')], total reward: -2.8000000000000003
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.46.192/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.46.203'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.46.203'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User4'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.167.181'), ('DecoyHarakaSMPT Defender', 'ExploitRemoteService 10.0.167.181'), ('DecoyTomcat Defender', 'ExploitRemoteService 10.0.46.203'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.167.181'), ('DecoyApache Defender', 'ExploitRemoteService 10.0.167.181'), ('DecoyVsftpd Defender', 'ExploitRemoteService 10.0.46.203'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.167.181'), ('DecoyApache User2', 'ExploitRemoteService 10.0.167.181'), ('DecoySSHD User2', 'ExploitRemoteService 10.0.46.203'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.167.181'), ('Remove Defender', 'ExploitRemoteService 10.0.167.181'), ('Remove Defender', 'ExploitRemoteService 10.0.46.203'), ('Analyse User2', 'PrivilegeEscalate User4'), ('DecoyApache Enterprise0', 'DiscoverNetworkServices 10.0.167.181'), ('Remove Defender', 'ExploitRemoteService 10.0.167.181'), ('Remove Defender', 'ExploitRemoteService 10.0.46.203'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.167.181'), ('Remove Defender', 'ExploitRemoteService 10.0.167.181'), ('Remove Defender', 'ExploitRemoteService 10.0.46.203'), ('Remove User2', 'PrivilegeEscalate User4'), ('Remove User3', 'DiscoverNetworkServices 10.0.167.181'), ('Remove Defender', 'ExploitRemoteService 10.0.167.181')], total reward: -2.8000000000000003
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.79.240/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.79.250'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.79.250'), ('Remove User2', 'PrivilegeEscalate User2'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.79.250'), ('Remove User2', 'ExploitRemoteService 10.0.79.250'), ('Remove User2', 'PrivilegeEscalate User2'), ('Analyse User2', 'DiscoverNetworkServices 10.0.171.110'), ('Remove Op_Server0', 'ExploitRemoteService 10.0.171.110'), ('Remove Op_Server0', 'ExploitRemoteService 10.0.79.250'), ('Remove User2', 'PrivilegeEscalate User2'), ('Remove User3', 'DiscoverNetworkServices 10.0.171.110'), ('Remove User3', 'ExploitRemoteService 10.0.171.110'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.171.110'), ('Remove User3', 'ExploitRemoteService 10.0.79.250'), ('Remove User3', 'ExploitRemoteService 10.0.79.250'), ('Remove User3', 'ExploitRemoteService 10.0.79.250'), ('Remove User3', 'ExploitRemoteService 10.0.79.250'), ('Remove User2', 'PrivilegeEscalate User2'), ('DecoyVsftpd User4', 'DiscoverNetworkServices 10.0.171.110'), ('Remove User3', 'ExploitRemoteService 10.0.171.110'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.171.110'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.171.110'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.171.110'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.171.110')], total reward: -7.500000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.166.32/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.166.35'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.166.35'), ('DecoyTomcat Enterprise0', 'ExploitRemoteService 10.0.166.35'), ('DecoyVsftpd Enterprise0', 'PrivilegeEscalate User3'), ('DecoyApache Enterprise0', 'DiscoverNetworkServices 10.0.190.70'), ('DecoyApache User2', 'ExploitRemoteService 10.0.190.70'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User3', 'ExploitRemoteService 10.0.190.70'), ('Remove User3', 'ExploitRemoteService 10.0.166.35'), ('Remove User3', 'PrivilegeEscalate User3'), ('Remove User3', 'DiscoverNetworkServices 10.0.190.70'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.190.70'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User3', 'ExploitRemoteService 10.0.190.70'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User3', 'ExploitRemoteService 10.0.190.70'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User3', 'ExploitRemoteService 10.0.190.70'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User3', 'ExploitRemoteService 10.0.190.70'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User3', 'ExploitRemoteService 10.0.190.70'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User3', 'ExploitRemoteService 10.0.190.70'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User3', 'ExploitRemoteService 10.0.190.70'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User3', 'ExploitRemoteService 10.0.190.70'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0')], total reward: -12.700000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.200.32/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.200.38'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.200.38'), ('Remove User2', 'PrivilegeEscalate User2'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.141.148'), ('Remove User3', 'ExploitRemoteService 10.0.141.148'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.141.148'), ('Remove User3', 'ExploitRemoteService 10.0.200.38'), ('Remove User3', 'ExploitRemoteService 10.0.200.38'), ('Remove User3', 'ExploitRemoteService 10.0.200.38'), ('Remove User3', 'ExploitRemoteService 10.0.200.38'), ('Remove User3', 'ExploitRemoteService 10.0.200.38'), ('Remove User3', 'ExploitRemoteService 10.0.200.38'), ('Remove User2', 'PrivilegeEscalate User2'), ('DecoyVsftpd User4', 'DiscoverNetworkServices 10.0.141.148'), ('Remove User3', 'ExploitRemoteService 10.0.141.148'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.141.148'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.141.148'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.141.148'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.141.148'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.141.148'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.141.148'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1')], total reward: -10.8
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.89.240/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.89.253'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.89.253'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.213.134'), ('Remove User3', 'ExploitRemoteService 10.0.213.134'), ('Remove User3', 'ExploitRemoteService 10.0.89.253'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.213.134'), ('Remove User3', 'ExploitRemoteService 10.0.213.134'), ('Remove User3', 'ExploitRemoteService 10.0.89.253'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.213.134'), ('Remove User3', 'ExploitRemoteService 10.0.213.134'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.213.134'), ('Remove User3', 'ExploitRemoteService 10.0.89.253'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.213.134'), ('Remove User3', 'ExploitRemoteService 10.0.213.134'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.213.134'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.213.134'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.213.134'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.213.134'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.213.134')], total reward: -8.8
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.210.16/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.210.20'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.210.20'), ('Remove User2', 'ExploitRemoteService 10.0.210.20'), ('Remove User2', 'ExploitRemoteService 10.0.210.20'), ('Remove User2', 'ExploitRemoteService 10.0.210.20'), ('Remove User2', 'PrivilegeEscalate User2'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.210.20'), ('Remove User2', 'ExploitRemoteService 10.0.210.20'), ('Remove User2', 'ExploitRemoteService 10.0.210.20'), ('Remove User2', 'PrivilegeEscalate User2'), ('Analyse User2', 'DiscoverNetworkServices 10.0.127.34'), ('Remove Op_Server0', 'ExploitRemoteService 10.0.127.34'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.127.34'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.127.34'), ('Remove User3', 'ExploitRemoteService 10.0.210.20'), ('Remove User2', 'ExploitRemoteService 10.0.210.20'), ('Remove User3', 'ExploitRemoteService 10.0.210.20'), ('Remove User2', 'PrivilegeEscalate User2'), ('DecoyVsftpd User4', 'DiscoverNetworkServices 10.0.127.34'), ('Remove User3', 'ExploitRemoteService 10.0.127.34'), ('Remove User3', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'DiscoverRemoteSystems 10.0.127.32/28'), ('Remove User3', 'DiscoverNetworkServices 10.0.127.38'), ('Restore Enterprise1', 'ExploitRemoteService 10.0.127.38'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise2'), ('Restore Enterprise2', 'DiscoverNetworkServices 10.0.174.146'), ('Remove Op_Server0', 'DiscoverNetworkServices 10.0.210.20')], total reward: -11.100000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.86.224/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.86.238'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.86.238'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.152.126'), ('Remove User3', 'ExploitRemoteService 10.0.152.126'), ('Remove User3', 'ExploitRemoteService 10.0.86.238'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.152.126'), ('Remove User3', 'ExploitRemoteService 10.0.152.126'), ('Remove User3', 'ExploitRemoteService 10.0.86.238'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.152.126'), ('Remove User3', 'ExploitRemoteService 10.0.152.126'), ('Remove User3', 'ExploitRemoteService 10.0.86.238'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.152.126'), ('Remove User3', 'ExploitRemoteService 10.0.152.126'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.152.126'), ('Remove User3', 'ExploitRemoteService 10.0.86.238'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.152.126'), ('Remove User3', 'ExploitRemoteService 10.0.152.126'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.152.126'), ('Remove User3', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'DiscoverRemoteSystems 10.0.152.112/28'), ('Remove User3', 'DiscoverNetworkServices 10.0.152.117'), ('Restore Enterprise1', 'ExploitRemoteService 10.0.152.117')], total reward: -8.8
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.254.208/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.254.218'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.254.218'), ('Remove User2', 'ExploitRemoteService 10.0.254.218'), ('Remove User2', 'ExploitRemoteService 10.0.254.218'), ('Remove User2', 'ExploitRemoteService 10.0.254.218'), ('Remove User2', 'ExploitRemoteService 10.0.254.218'), ('Remove User2', 'ExploitRemoteService 10.0.254.218'), ('Remove User2', 'ExploitRemoteService 10.0.254.218'), ('Remove User2', 'ExploitRemoteService 10.0.254.218'), ('Remove User2', 'ExploitRemoteService 10.0.254.218'), ('Remove User2', 'ExploitRemoteService 10.0.254.218'), ('Remove User2', 'ExploitRemoteService 10.0.254.218'), ('Remove User2', 'ExploitRemoteService 10.0.254.218'), ('Remove User2', 'PrivilegeEscalate User2'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.222.101'), ('Remove User3', 'ExploitRemoteService 10.0.222.101'), ('Remove User3', 'ExploitRemoteService 10.0.254.218'), ('Remove User3', 'ExploitRemoteService 10.0.254.218'), ('Remove User2', 'PrivilegeEscalate User2'), ('DecoyVsftpd User4', 'DiscoverNetworkServices 10.0.222.101'), ('Remove User3', 'ExploitRemoteService 10.0.222.101'), ('Remove User3', 'ExploitRemoteService 10.0.254.218'), ('Remove User2', 'PrivilegeEscalate User2'), ('Remove User3', 'DiscoverNetworkServices 10.0.222.101'), ('Remove User3', 'ExploitRemoteService 10.0.222.101'), ('Remove User3', 'ExploitRemoteService 10.0.254.218'), ('Remove User2', 'PrivilegeEscalate User2'), ('Remove User3', 'DiscoverNetworkServices 10.0.222.101'), ('Remove User3', 'ExploitRemoteService 10.0.222.101')], total reward: -1.7000000000000002
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.10.144/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.10.157'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.10.157'), ('Remove User2', 'PrivilegeEscalate User1'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.148.33'), ('Remove User3', 'ExploitRemoteService 10.0.148.33'), ('Remove User3', 'ExploitRemoteService 10.0.10.157'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.148.33'), ('Remove User3', 'ExploitRemoteService 10.0.148.33'), ('Remove User3', 'ExploitRemoteService 10.0.10.157'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.148.33'), ('Remove User3', 'ExploitRemoteService 10.0.148.33'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.148.33'), ('Remove User3', 'ExploitRemoteService 10.0.10.157'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.148.33'), ('Remove User3', 'ExploitRemoteService 10.0.148.33'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.148.33'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.148.33'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.148.33'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.148.33'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.148.33')], total reward: -8.8
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.152.0/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.152.1'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.152.1'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User3'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.80.166'), ('DecoyApache User2', 'ExploitRemoteService 10.0.80.166'), ('DecoySSHD User2', 'ExploitRemoteService 10.0.152.1'), ('Remove User3', 'PrivilegeEscalate User3'), ('Remove User3', 'DiscoverNetworkServices 10.0.80.166'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.80.166'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.152.1'), ('Remove User3', 'PrivilegeEscalate User3'), ('Remove User3', 'DiscoverNetworkServices 10.0.80.166'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.80.166'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.152.1'), ('Remove User3', 'PrivilegeEscalate User3'), ('Remove User3', 'DiscoverNetworkServices 10.0.80.166'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.80.166'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.152.1'), ('Remove User3', 'PrivilegeEscalate User3'), ('Remove User3', 'DiscoverNetworkServices 10.0.80.166'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.80.166'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.152.1'), ('Remove User3', 'PrivilegeEscalate User3'), ('Remove User3', 'DiscoverNetworkServices 10.0.80.166'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.80.166'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User3', 'ExploitRemoteService 10.0.80.166'), ('Remove User3', 'ExploitRemoteService 10.0.152.1'), ('Remove User3', 'PrivilegeEscalate User3')], total reward: -3.8000000000000003
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.129.192/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.129.201'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.129.201'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.114.35'), ('Remove User3', 'ExploitRemoteService 10.0.114.35'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.114.35'), ('Remove User3', 'ExploitRemoteService 10.0.129.201'), ('Remove User3', 'PrivilegeEscalate User1'), ('Remove User3', 'DiscoverNetworkServices 10.0.114.35'), ('Remove User3', 'ExploitRemoteService 10.0.114.35'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.114.35'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.114.35'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.114.35'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.114.35'), ('Remove User3', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'DiscoverRemoteSystems 10.0.114.32/28'), ('Remove User3', 'DiscoverNetworkServices 10.0.114.38'), ('Restore Enterprise1', 'ExploitRemoteService 10.0.114.38'), ('Remove Op_Server0', 'ExploitRemoteService 10.0.114.35'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove Op_Server0', 'ExploitRemoteService 10.0.114.35'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove Op_Server0', 'ExploitRemoteService 10.0.114.35'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1')], total reward: -14.700000000000001
